source_image,output_image,class_id,class_name,prompt,seed,accepted,reject_reason,bbox_pixel_diff,mask_padding,inference_steps,label_count_original,label_count_output,label_sanity_ok,output_exists,output_size_matches,nontrivial_image
/content/data/processed/base/images/train/5ec84f5caacbf8ff76539951c20fb369.jpg,/content/data/processed/synthetic_inpaint/images/train/5ec84f5caacbf8ff76539951c20fb369_selective_c32_0064_s3200106.jpg,32,Su34,"desert airfield background, haze, realistic lighting",3200106,True,,0.0,0.1,20,2,2,True,True,True,True
/content/data/processed/base/images/train/6109bbf7d5c48b9948608ff268df8733.jpg,/content/data/processed/synthetic_inpaint/images/train/6109bbf7d5c48b9948608ff268df8733_selective_c32_0065_s3200107.jpg,32,Su34,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",3200107,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/621877bcfa04f21edaa911ddc92451a4.jpg,/content/data/processed/synthetic_inpaint/images/train/621877bcfa04f21edaa911ddc92451a4_selective_c32_0066_s3200108.jpg,32,Su34,"realistic runway background, military airbase, natural lighting, aviation photography",3200108,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/62504af0ffaccf4254b0a8cd6b98b460.jpg,/content/data/processed/synthetic_inpaint/images/train/62504af0ffaccf4254b0a8cd6b98b460_selective_c32_0067_s3200109.jpg,32,Su34,"cloudy sky background, realistic atmosphere, aviation photography",3200109,True,,0.0,0.1,20,3,3,True,True,True,True
/content/data/processed/base/images/train/626945bfb2c716be406bfc6d034d4632.jpg,/content/data/processed/synthetic_inpaint/images/train/626945bfb2c716be406bfc6d034d4632_selective_c32_0068_s3200110.jpg,32,Su34,"clear blue sky, sunlight, realistic aircraft photography",3200110,True,,0.0,0.1,20,3,3,True,True,True,True
/content/data/processed/base/images/train/636fef2c1984dfc420e316e51b6d2a6b.jpg,/content/data/processed/synthetic_inpaint/images/train/636fef2c1984dfc420e316e51b6d2a6b_selective_c32_0069_s3200111.jpg,32,Su34,"desert airfield background, haze, realistic lighting",3200111,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/63f1773aefc061950fffa7dcfbcf60ca.jpg,/content/data/processed/synthetic_inpaint/images/train/63f1773aefc061950fffa7dcfbcf60ca_selective_c32_0070_s3200112.jpg,32,Su34,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",3200112,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/63fdb67a77e754ba6b9665810ffecdc5.jpg,/content/data/processed/synthetic_inpaint/images/train/63fdb67a77e754ba6b9665810ffecdc5_selective_c32_0071_s3200113.jpg,32,Su34,"realistic runway background, military airbase, natural lighting, aviation photography",3200113,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/653534744beaf31f92be4b871b17005f.jpg,/content/data/processed/synthetic_inpaint/images/train/653534744beaf31f92be4b871b17005f_selective_c32_0072_s3200114.jpg,32,Su34,"cloudy sky background, realistic atmosphere, aviation photography",3200114,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/655c4da365f17d625d77407c643206aa.jpg,/content/data/processed/synthetic_inpaint/images/train/655c4da365f17d625d77407c643206aa_selective_c32_0073_s3200115.jpg,32,Su34,"clear blue sky, sunlight, realistic aircraft photography",3200115,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/65ecd06624fc96d825e4654757f7a9e8.jpg,/content/data/processed/synthetic_inpaint/images/train/65ecd06624fc96d825e4654757f7a9e8_selective_c32_0074_s3200116.jpg,32,Su34,"desert airfield background, haze, realistic lighting",3200116,True,,0.0,0.1,20,4,4,True,True,True,True
/content/data/processed/base/images/train/66a4afec53aa5009c6b2e4b984619673.jpg,/content/data/processed/synthetic_inpaint/images/train/66a4afec53aa5009c6b2e4b984619673_selective_c32_0075_s3200117.jpg,32,Su34,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",3200117,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/6760777e3cca2daeb00399d961e1efbe.jpg,/content/data/processed/synthetic_inpaint/images/train/6760777e3cca2daeb00399d961e1efbe_selective_c32_0076_s3200118.jpg,32,Su34,"realistic runway background, military airbase, natural lighting, aviation photography",3200118,True,,0.0,0.1,20,2,2,True,True,True,True
/content/data/processed/base/images/train/6bb1e9c431d108e45021ef9c61282678.jpg,/content/data/processed/synthetic_inpaint/images/train/6bb1e9c431d108e45021ef9c61282678_selective_c32_0077_s3200119.jpg,32,Su34,"cloudy sky background, realistic atmosphere, aviation photography",3200119,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/6cbb7ad04513bb67ccd290547eafcf36.jpg,/content/data/processed/synthetic_inpaint/images/train/6cbb7ad04513bb67ccd290547eafcf36_selective_c32_0078_s3200120.jpg,32,Su34,"clear blue sky, sunlight, realistic aircraft photography",3200120,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/6f6b3faf696034538993b30f64d0a0b6.jpg,/content/data/processed/synthetic_inpaint/images/train/6f6b3faf696034538993b30f64d0a0b6_selective_c32_0079_s3200121.jpg,32,Su34,"desert airfield background, haze, realistic lighting",3200121,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/000ec980b5b17156a55093b4bd6004ab.jpg,/content/data/processed/synthetic_inpaint/images/train/000ec980b5b17156a55093b4bd6004ab_selective_c7_0000_s700042.jpg,7,Be200,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",700042,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/005e486c03142ce64736bba86b347b96.jpg,/content/data/processed/synthetic_inpaint/images/train/005e486c03142ce64736bba86b347b96_selective_c7_0001_s700043.jpg,7,Be200,"realistic runway background, military airbase, natural lighting, aviation photography",700043,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/02c055a99b4b1054aa46eb299945e6ac.jpg,/content/data/processed/synthetic_inpaint/images/train/02c055a99b4b1054aa46eb299945e6ac_selective_c7_0002_s700044.jpg,7,Be200,"cloudy sky background, realistic atmosphere, aviation photography",700044,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/03d5a31cb343f84b6745566c5671075c.jpg,/content/data/processed/synthetic_inpaint/images/train/03d5a31cb343f84b6745566c5671075c_selective_c7_0003_s700045.jpg,7,Be200,"clear blue sky, sunlight, realistic aircraft photography",700045,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0431ca5a6a5479e5d2eb6a8c3e42ec6c.jpg,/content/data/processed/synthetic_inpaint/images/train/0431ca5a6a5479e5d2eb6a8c3e42ec6c_selective_c7_0004_s700046.jpg,7,Be200,"desert airfield background, haze, realistic lighting",700046,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0497bafdc79a76f855aa0687526c0265.jpg,/content/data/processed/synthetic_inpaint/images/train/0497bafdc79a76f855aa0687526c0265_selective_c7_0005_s700047.jpg,7,Be200,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",700047,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/058c36a1f3c52872ae56cbf9efba3cd7.jpg,/content/data/processed/synthetic_inpaint/images/train/058c36a1f3c52872ae56cbf9efba3cd7_selective_c7_0006_s700048.jpg,7,Be200,"realistic runway background, military airbase, natural lighting, aviation photography",700048,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/07c22423a1fc3996fa5aef5af0afe152.jpg,/content/data/processed/synthetic_inpaint/images/train/07c22423a1fc3996fa5aef5af0afe152_selective_c7_0007_s700049.jpg,7,Be200,"cloudy sky background, realistic atmosphere, aviation photography",700049,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/08393207d7a27fa1f1a8ea16025a2e8c.jpg,/content/data/processed/synthetic_inpaint/images/train/08393207d7a27fa1f1a8ea16025a2e8c_selective_c7_0008_s700050.jpg,7,Be200,"clear blue sky, sunlight, realistic aircraft photography",700050,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/089a55b1e605caa0c46b956a3e63e1c5.jpg,/content/data/processed/synthetic_inpaint/images/train/089a55b1e605caa0c46b956a3e63e1c5_selective_c7_0009_s700051.jpg,7,Be200,"desert airfield background, haze, realistic lighting",700051,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0978551bc6903340433012137d7d259a.jpg,/content/data/processed/synthetic_inpaint/images/train/0978551bc6903340433012137d7d259a_selective_c7_0010_s700052.jpg,7,Be200,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",700052,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/09991ea153fbfe09244966d8619f6b70.jpg,/content/data/processed/synthetic_inpaint/images/train/09991ea153fbfe09244966d8619f6b70_selective_c7_0011_s700053.jpg,7,Be200,"realistic runway background, military airbase, natural lighting, aviation photography",700053,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/09ad162eee432447855e16597924bacc.jpg,/content/data/processed/synthetic_inpaint/images/train/09ad162eee432447855e16597924bacc_selective_c7_0012_s700054.jpg,7,Be200,"cloudy sky background, realistic atmosphere, aviation photography",700054,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0ac42f60fe5f4fe584480b1b0afb2022.jpg,/content/data/processed/synthetic_inpaint/images/train/0ac42f60fe5f4fe584480b1b0afb2022_selective_c7_0013_s700055.jpg,7,Be200,"clear blue sky, sunlight, realistic aircraft photography",700055,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0add4b38f54f0cb7595483a8670a8fd7.jpg,/content/data/processed/synthetic_inpaint/images/train/0add4b38f54f0cb7595483a8670a8fd7_selective_c7_0014_s700056.jpg,7,Be200,"desert airfield background, haze, realistic lighting",700056,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0bd81c2333942ce37004f8b0c992aa10.jpg,/content/data/processed/synthetic_inpaint/images/train/0bd81c2333942ce37004f8b0c992aa10_selective_c7_0015_s700057.jpg,7,Be200,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",700057,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0e2bf9652a6bb839f66d4d0d55a54560.jpg,/content/data/processed/synthetic_inpaint/images/train/0e2bf9652a6bb839f66d4d0d55a54560_selective_c7_0016_s700058.jpg,7,Be200,"realistic runway background, military airbase, natural lighting, aviation photography",700058,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0ee83af7501881d8ceec16164d1bfd45.jpg,/content/data/processed/synthetic_inpaint/images/train/0ee83af7501881d8ceec16164d1bfd45_selective_c7_0017_s700059.jpg,7,Be200,"cloudy sky background, realistic atmosphere, aviation photography",700059,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0ffc781c553619a8a5c49f596b4cc1ee.jpg,/content/data/processed/synthetic_inpaint/images/train/0ffc781c553619a8a5c49f596b4cc1ee_selective_c7_0018_s700060.jpg,7,Be200,"clear blue sky, sunlight, realistic aircraft photography",700060,True,,0.0,0.1,20,2,2,True,True,True,True
/content/data/processed/base/images/train/13205f31e0fb785afac4f208dddf9a51.jpg,/content/data/processed/synthetic_inpaint/images/train/13205f31e0fb785afac4f208dddf9a51_selective_c7_0019_s700061.jpg,7,Be200,"desert airfield background, haze, realistic lighting",700061,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/1471c3a29acf88360ffd7018b061dbd1.jpg,/content/data/processed/synthetic_inpaint/images/train/1471c3a29acf88360ffd7018b061dbd1_selective_c7_0020_s700062.jpg,7,Be200,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",700062,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/19ad415feedf48d0039c6856dacd03dc.jpg,/content/data/processed/synthetic_inpaint/images/train/19ad415feedf48d0039c6856dacd03dc_selective_c7_0021_s700063.jpg,7,Be200,"realistic runway background, military airbase, natural lighting, aviation photography",700063,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/1a90665e29449d2882fbfffb08f8bfb9.jpg,/content/data/processed/synthetic_inpaint/images/train/1a90665e29449d2882fbfffb08f8bfb9_selective_c7_0022_s700064.jpg,7,Be200,"cloudy sky background, realistic atmosphere, aviation photography",700064,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/1aa2def8c6fb309a9d0d6a1e2ae0b1e7.jpg,/content/data/processed/synthetic_inpaint/images/train/1aa2def8c6fb309a9d0d6a1e2ae0b1e7_selective_c7_0023_s700065.jpg,7,Be200,"clear blue sky, sunlight, realistic aircraft photography",700065,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/1ac7a88fbf2517520099f443c230cfe2.jpg,/content/data/processed/synthetic_inpaint/images/train/1ac7a88fbf2517520099f443c230cfe2_selective_c7_0024_s700066.jpg,7,Be200,"desert airfield background, haze, realistic lighting",700066,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/1c69d53c10cb71ea8f66fafa53fabada.jpg,/content/data/processed/synthetic_inpaint/images/train/1c69d53c10cb71ea8f66fafa53fabada_selective_c7_0025_s700067.jpg,7,Be200,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",700067,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/1df8a04b4c06f0988fd8049b5e9e1a73.jpg,/content/data/processed/synthetic_inpaint/images/train/1df8a04b4c06f0988fd8049b5e9e1a73_selective_c7_0026_s700068.jpg,7,Be200,"realistic runway background, military airbase, natural lighting, aviation photography",700068,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/1e0019251b8a65b2e1f53b4ee080b8b7.jpg,/content/data/processed/synthetic_inpaint/images/train/1e0019251b8a65b2e1f53b4ee080b8b7_selective_c7_0027_s700069.jpg,7,Be200,"cloudy sky background, realistic atmosphere, aviation photography",700069,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/1e7260f89da4f89114487c4838295611.jpg,/content/data/processed/synthetic_inpaint/images/train/1e7260f89da4f89114487c4838295611_selective_c7_0028_s700070.jpg,7,Be200,"clear blue sky, sunlight, realistic aircraft photography",700070,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/22a2c66f389798a1a577e74ac5479673.jpg,/content/data/processed/synthetic_inpaint/images/train/22a2c66f389798a1a577e74ac5479673_selective_c7_0029_s700071.jpg,7,Be200,"desert airfield background, haze, realistic lighting",700071,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/2596054ea3014c4d3993dccccec0043f.jpg,/content/data/processed/synthetic_inpaint/images/train/2596054ea3014c4d3993dccccec0043f_selective_c7_0030_s700072.jpg,7,Be200,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",700072,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/26009a95b5835bb473fca0a174d991fa.jpg,/content/data/processed/synthetic_inpaint/images/train/26009a95b5835bb473fca0a174d991fa_selective_c7_0031_s700073.jpg,7,Be200,"realistic runway background, military airbase, natural lighting, aviation photography",700073,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/265474e418a26c88c33c66fbcbeff3f4.jpg,/content/data/processed/synthetic_inpaint/images/train/265474e418a26c88c33c66fbcbeff3f4_selective_c7_0032_s700074.jpg,7,Be200,"cloudy sky background, realistic atmosphere, aviation photography",700074,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/268859319e41429a8fc4fd99ebf7cbea.jpg,/content/data/processed/synthetic_inpaint/images/train/268859319e41429a8fc4fd99ebf7cbea_selective_c7_0033_s700075.jpg,7,Be200,"clear blue sky, sunlight, realistic aircraft photography",700075,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/28fe20600383719297e0d988868dfe63.jpg,/content/data/processed/synthetic_inpaint/images/train/28fe20600383719297e0d988868dfe63_selective_c7_0034_s700076.jpg,7,Be200,"desert airfield background, haze, realistic lighting",700076,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/2945522cfd971ce1bcd8d920ab21d4f8.jpg,/content/data/processed/synthetic_inpaint/images/train/2945522cfd971ce1bcd8d920ab21d4f8_selective_c7_0035_s700077.jpg,7,Be200,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",700077,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/29bad38cd19a8997f4afa4ac5e752239.jpg,/content/data/processed/synthetic_inpaint/images/train/29bad38cd19a8997f4afa4ac5e752239_selective_c7_0036_s700078.jpg,7,Be200,"realistic runway background, military airbase, natural lighting, aviation photography",700078,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/2a1da0caa005c4216badf3da541f635e.jpg,/content/data/processed/synthetic_inpaint/images/train/2a1da0caa005c4216badf3da541f635e_selective_c7_0037_s700079.jpg,7,Be200,"cloudy sky background, realistic atmosphere, aviation photography",700079,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/2af2aa8bd22a79755476e800d991f8cb.jpg,/content/data/processed/synthetic_inpaint/images/train/2af2aa8bd22a79755476e800d991f8cb_selective_c7_0038_s700080.jpg,7,Be200,"clear blue sky, sunlight, realistic aircraft photography",700080,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/2ba8445d06cf06ea1a1abc9ddf448a25.jpg,/content/data/processed/synthetic_inpaint/images/train/2ba8445d06cf06ea1a1abc9ddf448a25_selective_c7_0039_s700081.jpg,7,Be200,"desert airfield background, haze, realistic lighting",700081,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/014240b10dffa805240c72655e357866.jpg,/content/data/processed/synthetic_inpaint/images/train/014240b10dffa805240c72655e357866_selective_c37_0000_s3700042.jpg,37,U2,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",3700042,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0152de18ba102f814ea28f5719f866dc.jpg,/content/data/processed/synthetic_inpaint/images/train/0152de18ba102f814ea28f5719f866dc_selective_c37_0001_s3700043.jpg,37,U2,"realistic runway background, military airbase, natural lighting, aviation photography",3700043,True,,0.0,0.1,20,8,8,True,True,True,True
/content/data/processed/base/images/train/02916fb3b72623235bd3a5c44e56a0e7.jpg,/content/data/processed/synthetic_inpaint/images/train/02916fb3b72623235bd3a5c44e56a0e7_selective_c37_0002_s3700044.jpg,37,U2,"cloudy sky background, realistic atmosphere, aviation photography",3700044,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/032e022f6030e30ea65fb691f4b544c1.jpg,/content/data/processed/synthetic_inpaint/images/train/032e022f6030e30ea65fb691f4b544c1_selective_c37_0003_s3700045.jpg,37,U2,"clear blue sky, sunlight, realistic aircraft photography",3700045,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/06ac754d8b522bef541927503dead0c4.jpg,/content/data/processed/synthetic_inpaint/images/train/06ac754d8b522bef541927503dead0c4_selective_c37_0004_s3700046.jpg,37,U2,"desert airfield background, haze, realistic lighting",3700046,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/06e92ea6cf57771c46c6b4eccbf1ca92.jpg,/content/data/processed/synthetic_inpaint/images/train/06e92ea6cf57771c46c6b4eccbf1ca92_selective_c37_0005_s3700047.jpg,37,U2,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",3700047,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0956e5de0e26617b87e55d441808c8f9.jpg,/content/data/processed/synthetic_inpaint/images/train/0956e5de0e26617b87e55d441808c8f9_selective_c37_0006_s3700048.jpg,37,U2,"realistic runway background, military airbase, natural lighting, aviation photography",3700048,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/098a711dac16c44c757e182ecbf32b45.jpg,/content/data/processed/synthetic_inpaint/images/train/098a711dac16c44c757e182ecbf32b45_selective_c37_0007_s3700049.jpg,37,U2,"cloudy sky background, realistic atmosphere, aviation photography",3700049,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0aedfb73a3940401cefedb1e1f42fe8c.jpg,/content/data/processed/synthetic_inpaint/images/train/0aedfb73a3940401cefedb1e1f42fe8c_selective_c37_0008_s3700050.jpg,37,U2,"clear blue sky, sunlight, realistic aircraft photography",3700050,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0afd7854113a9830bf89f6d85206ce37.jpg,/content/data/processed/synthetic_inpaint/images/train/0afd7854113a9830bf89f6d85206ce37_selective_c37_0009_s3700051.jpg,37,U2,"desert airfield background, haze, realistic lighting",3700051,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0c271e8c72d0d6f6948257ff56bb7473.jpg,/content/data/processed/synthetic_inpaint/images/train/0c271e8c72d0d6f6948257ff56bb7473_selective_c37_0010_s3700052.jpg,37,U2,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",3700052,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0c642835bc7fedf7989a1ad1a37227c7.jpg,/content/data/processed/synthetic_inpaint/images/train/0c642835bc7fedf7989a1ad1a37227c7_selective_c37_0011_s3700053.jpg,37,U2,"realistic runway background, military airbase, natural lighting, aviation photography",3700053,True,,0.0,0.1,20,2,2,True,True,True,True
/content/data/processed/base/images/train/0c6ec99b5e50be3940e1780f69d3f39b.jpg,/content/data/processed/synthetic_inpaint/images/train/0c6ec99b5e50be3940e1780f69d3f39b_selective_c37_0012_s3700054.jpg,37,U2,"cloudy sky background, realistic atmosphere, aviation photography",3700054,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0da0da21188e4ff0377f3b9780c867ba.jpg,/content/data/processed/synthetic_inpaint/images/train/0da0da21188e4ff0377f3b9780c867ba_selective_c37_0013_s3700055.jpg,37,U2,"clear blue sky, sunlight, realistic aircraft photography",3700055,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0db493c6bc6f8d71de9c994760c7bfdf.jpg,/content/data/processed/synthetic_inpaint/images/train/0db493c6bc6f8d71de9c994760c7bfdf_selective_c37_0014_s3700056.jpg,37,U2,"desert airfield background, haze, realistic lighting",3700056,True,,0.0,0.1,20,3,3,True,True,True,True
/content/data/processed/base/images/train/0e927d631150f82d8a2c45f39bc9923d.jpg,/content/data/processed/synthetic_inpaint/images/train/0e927d631150f82d8a2c45f39bc9923d_selective_c37_0015_s3700057.jpg,37,U2,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",3700057,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/0ec112864019f438e40571b2d0d2e7db.jpg,/content/data/processed/synthetic_inpaint/images/train/0ec112864019f438e40571b2d0d2e7db_selective_c37_0016_s3700058.jpg,37,U2,"realistic runway background, military airbase, natural lighting, aviation photography",3700058,True,,0.0,0.1,20,3,3,True,True,True,True
/content/data/processed/base/images/train/114b2dd6407bbcf13b0dfb16ede9e520.jpg,/content/data/processed/synthetic_inpaint/images/train/114b2dd6407bbcf13b0dfb16ede9e520_selective_c37_0017_s3700059.jpg,37,U2,"cloudy sky background, realistic atmosphere, aviation photography",3700059,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/1289183c566995970fa060e785fde1d3.jpg,/content/data/processed/synthetic_inpaint/images/train/1289183c566995970fa060e785fde1d3_selective_c37_0018_s3700060.jpg,37,U2,"clear blue sky, sunlight, realistic aircraft photography",3700060,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/13e127cca3588fbd684fcafdb841e83b.jpg,/content/data/processed/synthetic_inpaint/images/train/13e127cca3588fbd684fcafdb841e83b_selective_c37_0019_s3700061.jpg,37,U2,"desert airfield background, haze, realistic lighting",3700061,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/14430ebb963ea78f4f1f6ba6589f78c5.jpg,/content/data/processed/synthetic_inpaint/images/train/14430ebb963ea78f4f1f6ba6589f78c5_selective_c37_0020_s3700062.jpg,37,U2,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",3700062,True,,0.0,0.1,20,2,2,True,True,True,True
/content/data/processed/base/images/train/147e3e97ba7a1bd205247d3abc046e43.jpg,/content/data/processed/synthetic_inpaint/images/train/147e3e97ba7a1bd205247d3abc046e43_selective_c37_0021_s3700063.jpg,37,U2,"realistic runway background, military airbase, natural lighting, aviation photography",3700063,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/150101663b06cdcc253ee3a4473f7011.jpg,/content/data/processed/synthetic_inpaint/images/train/150101663b06cdcc253ee3a4473f7011_selective_c37_0022_s3700064.jpg,37,U2,"cloudy sky background, realistic atmosphere, aviation photography",3700064,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/16cebe58966497b0d0795889ec65681d.jpg,/content/data/processed/synthetic_inpaint/images/train/16cebe58966497b0d0795889ec65681d_selective_c37_0023_s3700065.jpg,37,U2,"clear blue sky, sunlight, realistic aircraft photography",3700065,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/190fb8f6a56ec14b0b1b0f1bd4671100.jpg,/content/data/processed/synthetic_inpaint/images/train/190fb8f6a56ec14b0b1b0f1bd4671100_selective_c37_0024_s3700066.jpg,37,U2,"desert airfield background, haze, realistic lighting",3700066,True,,0.0,0.1,20,2,2,True,True,True,True
/content/data/processed/base/images/train/19cccef4924f44db667612b0d988ad19.jpg,/content/data/processed/synthetic_inpaint/images/train/19cccef4924f44db667612b0d988ad19_selective_c37_0025_s3700067.jpg,37,U2,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",3700067,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/1b35a28ac28fbde85981652ea308beab.jpg,/content/data/processed/synthetic_inpaint/images/train/1b35a28ac28fbde85981652ea308beab_selective_c37_0026_s3700068.jpg,37,U2,"realistic runway background, military airbase, natural lighting, aviation photography",3700068,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/1b38a3d5a841dd36920860243aa3f268.jpg,/content/data/processed/synthetic_inpaint/images/train/1b38a3d5a841dd36920860243aa3f268_selective_c37_0027_s3700069.jpg,37,U2,"cloudy sky background, realistic atmosphere, aviation photography",3700069,True,,0.0,0.1,20,2,2,True,True,True,True
/content/data/processed/base/images/train/1ed3499a85e139ee6ed0f5f760e6f6de.jpg,/content/data/processed/synthetic_inpaint/images/train/1ed3499a85e139ee6ed0f5f760e6f6de_selective_c37_0028_s3700070.jpg,37,U2,"clear blue sky, sunlight, realistic aircraft photography",3700070,True,,0.0,0.1,20,2,2,True,True,True,True
/content/data/processed/base/images/train/1efe79f437632d557cadbf9fa4653be7.jpg,/content/data/processed/synthetic_inpaint/images/train/1efe79f437632d557cadbf9fa4653be7_selective_c37_0029_s3700071.jpg,37,U2,"desert airfield background, haze, realistic lighting",3700071,True,,0.0,0.1,20,1,1,True,True,True,True
/content/data/processed/base/images/train/206ac6a698959425569c9703ec625ee5.jpg,/content/data/processed/synthetic_inpaint/images/train/206ac6a698959425569c9703ec625ee5_selective_c37_0030_s3700072.jpg,37,U2,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",3700072,True,,0.0,0.1,20,2,2,True,True,True,True
