source_image,output_image,class_id,class_name,prompt,seed,accepted,reject_reason,bbox_pixel_diff,mask_padding,inference_steps,label_count_original,label_count_output,label_sanity_ok,output_exists,output_size_matches,nontrivial_image
/content/data/processed_pilot/base/images/train/0b484ab1e555f80c1f46c8b2350351e3.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0b484ab1e555f80c1f46c8b2350351e3_uniform_c2_0007_s200049.jpg,2,AG600,"clear blue sky, sunlight, realistic aircraft photography",200049,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/0c84eefb0eded91310a0b2e4f4bac511.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0c84eefb0eded91310a0b2e4f4bac511_uniform_c2_0008_s200050.jpg,2,AG600,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",200050,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/0cb13849bf51b225d1a4340a037f80b5.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0cb13849bf51b225d1a4340a037f80b5_uniform_c2_0009_s200051.jpg,2,AG600,"realistic runway background, military airbase, natural lighting, aviation photography",200051,True,,0.0,0.08,10,2,2,True,True,True,True
/content/data/processed_pilot/base/images/train/0ccfe4d7adfaf94f562333d3ead54d65.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0ccfe4d7adfaf94f562333d3ead54d65_uniform_c2_0010_s200052.jpg,2,AG600,"cloudy sky background, realistic atmosphere, aviation photography",200052,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/0e39fea4972bc2b5eb93c9b21ff1d272.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0e39fea4972bc2b5eb93c9b21ff1d272_uniform_c2_0011_s200053.jpg,2,AG600,"clear blue sky, sunlight, realistic aircraft photography",200053,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/0e3e2ff51f9f59a22776f66562bcb08d.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0e3e2ff51f9f59a22776f66562bcb08d_uniform_c2_0012_s200054.jpg,2,AG600,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",200054,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/0e8a90a8865410bf0531e8ee82cf477e.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0e8a90a8865410bf0531e8ee82cf477e_uniform_c2_0013_s200055.jpg,2,AG600,"realistic runway background, military airbase, natural lighting, aviation photography",200055,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/1304a2af0a831a96450699f51257a1f7.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1304a2af0a831a96450699f51257a1f7_uniform_c2_0014_s200056.jpg,2,AG600,"cloudy sky background, realistic atmosphere, aviation photography",200056,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/1449ed1726c3f56fffe518244afcc828.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1449ed1726c3f56fffe518244afcc828_uniform_c2_0015_s200057.jpg,2,AG600,"clear blue sky, sunlight, realistic aircraft photography",200057,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/15cdca4a8c2e0438ed7f2aabefbf7ff6.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/15cdca4a8c2e0438ed7f2aabefbf7ff6_uniform_c2_0016_s200058.jpg,2,AG600,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",200058,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/171f8d0c589550a8674104820239a79a.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/171f8d0c589550a8674104820239a79a_uniform_c2_0017_s200059.jpg,2,AG600,"realistic runway background, military airbase, natural lighting, aviation photography",200059,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/19e1a2a35fcb5fe4af34b0f6e623e7ce.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/19e1a2a35fcb5fe4af34b0f6e623e7ce_uniform_c2_0018_s200060.jpg,2,AG600,"cloudy sky background, realistic atmosphere, aviation photography",200060,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/1a7dff126f30e32e3ead89d0ab38d2bf.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1a7dff126f30e32e3ead89d0ab38d2bf_uniform_c2_0019_s200061.jpg,2,AG600,"clear blue sky, sunlight, realistic aircraft photography",200061,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/1aaeacb70ebd76b24ee7a924d4904d53.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1aaeacb70ebd76b24ee7a924d4904d53_uniform_c2_0020_s200062.jpg,2,AG600,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",200062,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/1be2302e3c64d03f0eb51eee2cc81e29.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1be2302e3c64d03f0eb51eee2cc81e29_uniform_c2_0021_s200063.jpg,2,AG600,"realistic runway background, military airbase, natural lighting, aviation photography",200063,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/1fcb30a19f21865b02765fe028816039.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1fcb30a19f21865b02765fe028816039_uniform_c2_0022_s200064.jpg,2,AG600,"cloudy sky background, realistic atmosphere, aviation photography",200064,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/20eac838169d3e11b0de3bffb788f311.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/20eac838169d3e11b0de3bffb788f311_uniform_c2_0023_s200065.jpg,2,AG600,"clear blue sky, sunlight, realistic aircraft photography",200065,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/00ea3b9658576d41ec570bd558e81fe4.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/00ea3b9658576d41ec570bd558e81fe4_uniform_c13_0000_s1300042.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300042,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/06dfca9d58c81975c587ae5240449e4e.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/06dfca9d58c81975c587ae5240449e4e_uniform_c13_0001_s1300043.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300043,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/06e1a045924708851620c1366b0e813a.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/06e1a045924708851620c1366b0e813a_uniform_c13_0002_s1300044.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300044,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/0e0e72c6072ca0eaeb8ea6e95af0c63c.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0e0e72c6072ca0eaeb8ea6e95af0c63c_uniform_c13_0003_s1300045.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300045,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/0f7ebf920a66f19a58b55f62a1c3f988.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0f7ebf920a66f19a58b55f62a1c3f988_uniform_c13_0004_s1300046.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300046,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/0fa0b4fe40111ce7e6a2be5778948070.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0fa0b4fe40111ce7e6a2be5778948070_uniform_c13_0005_s1300047.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300047,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/10946ac1f135dd1271d2080dc75410fa.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/10946ac1f135dd1271d2080dc75410fa_uniform_c13_0006_s1300048.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300048,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/112a93ecfe72d7c847f63cfda01c979e.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/112a93ecfe72d7c847f63cfda01c979e_uniform_c13_0007_s1300049.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300049,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/113af19a4cccf4c12d8b7aa5d5df806d.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/113af19a4cccf4c12d8b7aa5d5df806d_uniform_c13_0008_s1300050.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300050,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/1147ff5a41547c17ec39fe244595ead1.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1147ff5a41547c17ec39fe244595ead1_uniform_c13_0009_s1300051.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300051,True,,0.0,0.08,10,2,2,True,True,True,True
/content/data/processed_pilot/base/images/train/1460beb77315c837123045d2241d2176.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1460beb77315c837123045d2241d2176_uniform_c13_0010_s1300052.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300052,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/166311e46b7871b753f56f30b8afc20d.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/166311e46b7871b753f56f30b8afc20d_uniform_c13_0011_s1300053.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300053,True,,0.0,0.08,10,2,2,True,True,True,True
/content/data/processed_pilot/base/images/train/1b4e14d0629f8b45de82671dc7a867a8.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1b4e14d0629f8b45de82671dc7a867a8_uniform_c13_0012_s1300054.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300054,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/21623a68bfff203b8b99aaf420e99af5.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/21623a68bfff203b8b99aaf420e99af5_uniform_c13_0013_s1300055.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300055,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/243b331f851e2115fd94731227145f72.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/243b331f851e2115fd94731227145f72_uniform_c13_0014_s1300056.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300056,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/2b743eb725c1143c884bdd947b3b3677.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/2b743eb725c1143c884bdd947b3b3677_uniform_c13_0015_s1300057.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300057,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/00ea3b9658576d41ec570bd558e81fe4.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/00ea3b9658576d41ec570bd558e81fe4_uniform_c13_0016_s1300058.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300058,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/06dfca9d58c81975c587ae5240449e4e.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/06dfca9d58c81975c587ae5240449e4e_uniform_c13_0017_s1300059.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300059,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/06e1a045924708851620c1366b0e813a.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/06e1a045924708851620c1366b0e813a_uniform_c13_0018_s1300060.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300060,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/0e0e72c6072ca0eaeb8ea6e95af0c63c.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0e0e72c6072ca0eaeb8ea6e95af0c63c_uniform_c13_0019_s1300061.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300061,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/0f7ebf920a66f19a58b55f62a1c3f988.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0f7ebf920a66f19a58b55f62a1c3f988_uniform_c13_0020_s1300062.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300062,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/0fa0b4fe40111ce7e6a2be5778948070.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0fa0b4fe40111ce7e6a2be5778948070_uniform_c13_0021_s1300063.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300063,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/10946ac1f135dd1271d2080dc75410fa.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/10946ac1f135dd1271d2080dc75410fa_uniform_c13_0022_s1300064.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300064,True,,0.0,0.08,10,1,1,True,True,True,True
/content/data/processed_pilot/base/images/train/112a93ecfe72d7c847f63cfda01c979e.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/112a93ecfe72d7c847f63cfda01c979e_uniform_c13_0023_s1300065.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300065,True,,0.0,0.08,10,1,1,True,True,True,True
