plan,source_image,output_image,class_id,class_name,prompt,seed,accepted,background_pixel_diff,background_ssim,lpips,bbox_pixel_diff,verification_passed,verification_fail_reason,dry_run
uniform,/content/data/processed_pilot/base/images/train/1ac7a88fbf2517520099f443c230cfe2.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1ac7a88fbf2517520099f443c230cfe2_uniform_c7_0023_s700065.jpg,7,Be200,"clear blue sky, sunlight, realistic aircraft photography",700065,True,20.20500373840332,0.6165248220716242,0.4554774165153503,22.403839111328125,True,,False
uniform,/content/data/processed_pilot/base/images/train/014313402292d8dbc688f9f1c50fa0ad.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/014313402292d8dbc688f9f1c50fa0ad_uniform_c2_0000_s200042.jpg,2,AG600,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",200042,False,4.796902179718018,0.986535341154375,0.0346750803291797,5.234952449798584,False,background_unchanged,False
uniform,/content/data/processed_pilot/base/images/train/02603f28fc8e14b08dfff751d0257860.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/02603f28fc8e14b08dfff751d0257860_uniform_c2_0001_s200043.jpg,2,AG600,"realistic runway background, military airbase, natural lighting, aviation photography",200043,False,7.183187484741211,0.8545365964610222,0.0600775256752967,7.0999040603637695,False,background_unchanged,False
uniform,/content/data/processed_pilot/base/images/train/069ca92d094c40a06ae406970e23e115.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/069ca92d094c40a06ae406970e23e115_uniform_c2_0002_s200044.jpg,2,AG600,"cloudy sky background, realistic atmosphere, aviation photography",200044,True,17.900714874267578,0.6009514757399806,0.5303819179534912,20.17701530456543,True,,False
uniform,/content/data/processed_pilot/base/images/train/0a13a49b1de78259ec8b646e9cb748d8.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0a13a49b1de78259ec8b646e9cb748d8_uniform_c2_0003_s200045.jpg,2,AG600,"clear blue sky, sunlight, realistic aircraft photography",200045,True,15.273232460021973,0.7993302586456663,0.0281384773552417,9.46459674835205,True,,False
uniform,/content/data/processed_pilot/base/images/train/0a43582113c2f8f9a9f45fac4dc9c9e9.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0a43582113c2f8f9a9f45fac4dc9c9e9_uniform_c2_0004_s200046.jpg,2,AG600,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",200046,True,13.264243125915527,0.4955335549661211,0.1196513473987579,11.151639938354492,True,,False
uniform,/content/data/processed_pilot/base/images/train/0b484ab1e555f80c1f46c8b2350351e3.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/0b484ab1e555f80c1f46c8b2350351e3_uniform_c2_0005_s200047.jpg,2,AG600,"realistic runway background, military airbase, natural lighting, aviation photography",200047,False,5.569477081298828,0.9647968865273115,0.0422109737992286,5.397914886474609,False,background_unchanged,False
uniform,/content/data/processed_pilot/base/images/train/0c84eefb0eded91310a0b2e4f4bac511.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0c84eefb0eded91310a0b2e4f4bac511_uniform_c2_0006_s200048.jpg,2,AG600,"cloudy sky background, realistic atmosphere, aviation photography",200048,True,22.66961479187012,0.3713517875562335,0.0098891118541359,18.37558937072754,True,,False
uniform,/content/data/processed_pilot/base/images/train/0cb13849bf51b225d1a4340a037f80b5.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0cb13849bf51b225d1a4340a037f80b5_uniform_c2_0007_s200049.jpg,2,AG600,"clear blue sky, sunlight, realistic aircraft photography",200049,True,11.66096019744873,0.823425900444966,0.1801349967718124,23.304676055908203,True,,False
uniform,/content/data/processed_pilot/base/images/train/0e39fea4972bc2b5eb93c9b21ff1d272.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0e39fea4972bc2b5eb93c9b21ff1d272_uniform_c2_0008_s200050.jpg,2,AG600,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",200050,True,22.22163963317871,0.4928969726051216,0.1810974776744842,8.40540599822998,True,,False
uniform,/content/data/processed_pilot/base/images/train/0e3e2ff51f9f59a22776f66562bcb08d.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0e3e2ff51f9f59a22776f66562bcb08d_uniform_c2_0009_s200051.jpg,2,AG600,"realistic runway background, military airbase, natural lighting, aviation photography",200051,True,11.333075523376465,0.7255459382502355,0.0292755216360092,6.8371663093566895,True,,False
uniform,/content/data/processed_pilot/base/images/train/0e8a90a8865410bf0531e8ee82cf477e.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0e8a90a8865410bf0531e8ee82cf477e_uniform_c2_0010_s200052.jpg,2,AG600,"cloudy sky background, realistic atmosphere, aviation photography",200052,True,10.484171867370604,0.5946771632961215,0.1641745567321777,10.079461097717283,True,,False
uniform,/content/data/processed_pilot/base/images/train/1304a2af0a831a96450699f51257a1f7.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/1304a2af0a831a96450699f51257a1f7_uniform_c2_0011_s200053.jpg,2,AG600,"clear blue sky, sunlight, realistic aircraft photography",200053,False,7.713243961334228,0.9287202840447412,0.0192917454987764,3.225442886352539,False,background_unchanged,False
uniform,/content/data/processed_pilot/base/images/train/1449ed1726c3f56fffe518244afcc828.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1449ed1726c3f56fffe518244afcc828_uniform_c2_0012_s200054.jpg,2,AG600,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",200054,True,10.266275405883787,0.866421429874698,0.1364786773920059,8.001153945922852,True,,False
uniform,/content/data/processed_pilot/base/images/train/171f8d0c589550a8674104820239a79a.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/171f8d0c589550a8674104820239a79a_uniform_c2_0013_s200055.jpg,2,AG600,"realistic runway background, military airbase, natural lighting, aviation photography",200055,True,19.11383056640625,0.7204649881263986,0.3173763155937195,17.869823455810547,True,,False
uniform,/content/data/processed_pilot/base/images/train/19e1a2a35fcb5fe4af34b0f6e623e7ce.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/19e1a2a35fcb5fe4af34b0f6e623e7ce_uniform_c2_0014_s200056.jpg,2,AG600,"cloudy sky background, realistic atmosphere, aviation photography",200056,True,13.00548267364502,0.8509155806335719,0.1869802922010421,3.849611520767212,True,,False
uniform,/content/data/processed_pilot/base/images/train/1a7dff126f30e32e3ead89d0ab38d2bf.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1a7dff126f30e32e3ead89d0ab38d2bf_uniform_c2_0015_s200057.jpg,2,AG600,"clear blue sky, sunlight, realistic aircraft photography",200057,True,18.84705352783203,0.7696968839147137,0.1765737533569336,4.454221248626709,True,,False
uniform,/content/data/processed_pilot/base/images/train/1aaeacb70ebd76b24ee7a924d4904d53.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1aaeacb70ebd76b24ee7a924d4904d53_uniform_c2_0016_s200058.jpg,2,AG600,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",200058,True,14.801225662231444,0.5892077765924558,0.3500556051731109,11.220396995544434,True,,False
uniform,/content/data/processed_pilot/base/images/train/1be2302e3c64d03f0eb51eee2cc81e29.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1be2302e3c64d03f0eb51eee2cc81e29_uniform_c2_0017_s200059.jpg,2,AG600,"realistic runway background, military airbase, natural lighting, aviation photography",200059,True,14.9890775680542,0.6767181775440215,0.3188492953777313,9.084821701049805,True,,False
uniform,/content/data/processed_pilot/base/images/train/1fcb30a19f21865b02765fe028816039.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1fcb30a19f21865b02765fe028816039_uniform_c2_0018_s200060.jpg,2,AG600,"cloudy sky background, realistic atmosphere, aviation photography",200060,True,15.95771312713623,0.7178079425270191,0.3165440559387207,14.85246467590332,True,,False
uniform,/content/data/processed_pilot/base/images/train/20eac838169d3e11b0de3bffb788f311.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/20eac838169d3e11b0de3bffb788f311_uniform_c2_0019_s200061.jpg,2,AG600,"clear blue sky, sunlight, realistic aircraft photography",200061,False,9.272785186767578,0.8441846279382292,0.0644511356949806,6.31552267074585,False,background_unchanged,False
uniform,/content/data/processed_pilot/base/images/train/2151be7803242b291c6bfb1f4bf3422f.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/2151be7803242b291c6bfb1f4bf3422f_uniform_c2_0020_s200062.jpg,2,AG600,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",200062,False,6.994697093963623,0.9902398238521288,0.0236278846859931,4.595534801483154,False,background_unchanged,False
uniform,/content/data/processed_pilot/base/images/train/2183dd0d06ae04b0b450edfa7a6b586a.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/2183dd0d06ae04b0b450edfa7a6b586a_uniform_c2_0021_s200063.jpg,2,AG600,"realistic runway background, military airbase, natural lighting, aviation photography",200063,True,21.10109519958496,0.5536875561295947,0.4039649367332458,19.379470825195312,True,,False
uniform,/content/data/processed_pilot/base/images/train/21ccf26b0f54db5793896c2ee79d024e.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/21ccf26b0f54db5793896c2ee79d024e_uniform_c2_0022_s200064.jpg,2,AG600,"cloudy sky background, realistic atmosphere, aviation photography",200064,True,10.430119514465332,0.7866570474030952,0.2156872749328613,6.565709114074707,True,,False
uniform,/content/data/processed_pilot/base/images/train/2405877c974ebcc279b0234e6181ae50.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/2405877c974ebcc279b0234e6181ae50_uniform_c2_0023_s200065.jpg,2,AG600,"clear blue sky, sunlight, realistic aircraft photography",200065,True,10.743950843811035,0.85884104314841,0.2970271110534668,7.875690937042236,True,,False
uniform,/content/data/processed_pilot/base/images/train/00ea3b9658576d41ec570bd558e81fe4.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/00ea3b9658576d41ec570bd558e81fe4_uniform_c13_0000_s1300042.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300042,True,11.804483413696287,0.7085565206266972,0.1334122866392135,5.014804840087891,True,,False
uniform,/content/data/processed_pilot/base/images/train/06dfca9d58c81975c587ae5240449e4e.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/06dfca9d58c81975c587ae5240449e4e_uniform_c13_0001_s1300043.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300043,True,28.280048370361328,0.6575992760998064,0.3074149489402771,4.913264751434326,True,,False
uniform,/content/data/processed_pilot/base/images/train/06e1a045924708851620c1366b0e813a.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/06e1a045924708851620c1366b0e813a_uniform_c13_0002_s1300044.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300044,True,49.66002655029297,0.3998387917396815,0.5993632674217224,13.227895736694336,True,,False
uniform,/content/data/processed_pilot/base/images/train/0e0e72c6072ca0eaeb8ea6e95af0c63c.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/0e0e72c6072ca0eaeb8ea6e95af0c63c_uniform_c13_0003_s1300045.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300045,False,3.744452476501465,0.981954014899884,0.027962340041995,6.872162342071533,False,background_unchanged,False
uniform,/content/data/processed_pilot/base/images/train/0f7ebf920a66f19a58b55f62a1c3f988.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0f7ebf920a66f19a58b55f62a1c3f988_uniform_c13_0004_s1300046.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300046,True,24.22789001464844,0.4580119368640868,0.4305235743522644,10.600192070007324,True,,False
uniform,/content/data/processed_pilot/base/images/train/0fa0b4fe40111ce7e6a2be5778948070.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0fa0b4fe40111ce7e6a2be5778948070_uniform_c13_0005_s1300047.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300047,True,16.545581817626953,0.8112242470290401,0.1140596568584442,8.793309211730957,True,,False
uniform,/content/data/processed_pilot/base/images/train/10946ac1f135dd1271d2080dc75410fa.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/10946ac1f135dd1271d2080dc75410fa_uniform_c13_0006_s1300048.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300048,True,10.407748222351074,0.8722648993357506,0.0638651326298713,3.743424892425537,True,,False
uniform,/content/data/processed_pilot/base/images/train/112a93ecfe72d7c847f63cfda01c979e.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/112a93ecfe72d7c847f63cfda01c979e_uniform_c13_0007_s1300049.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300049,False,9.04730224609375,0.8608026874021797,0.3427221477031708,11.21153450012207,False,background_unchanged,False
uniform,/content/data/processed_pilot/base/images/train/113af19a4cccf4c12d8b7aa5d5df806d.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/113af19a4cccf4c12d8b7aa5d5df806d_uniform_c13_0008_s1300050.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300050,False,7.428657531738281,0.9159113536057086,0.0713904276490211,7.002017498016357,False,background_unchanged,False
uniform,/content/data/processed_pilot/base/images/train/1147ff5a41547c17ec39fe244595ead1.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1147ff5a41547c17ec39fe244595ead1_uniform_c13_0009_s1300051.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300051,True,39.29085540771485,0.4600177066179255,0.5965743660926819,27.371994018554688,True,,False
uniform,/content/data/processed_pilot/base/images/train/1460beb77315c837123045d2241d2176.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1460beb77315c837123045d2241d2176_uniform_c13_0010_s1300052.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300052,True,36.59071731567383,0.5295034744211937,0.3612061738967895,9.564584732055664,True,,False
uniform,/content/data/processed_pilot/base/images/train/166311e46b7871b753f56f30b8afc20d.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/166311e46b7871b753f56f30b8afc20d_uniform_c13_0011_s1300053.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300053,True,11.806105613708496,0.8789111286416936,0.0670749843120575,12.373010635375977,True,,False
uniform,/content/data/processed_pilot/base/images/train/1b4e14d0629f8b45de82671dc7a867a8.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/1b4e14d0629f8b45de82671dc7a867a8_uniform_c13_0012_s1300054.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300054,True,12.372139930725098,0.5452160845578232,0.0073788799345493,8.228851318359375,True,,False
uniform,/content/data/processed_pilot/base/images/train/21623a68bfff203b8b99aaf420e99af5.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/21623a68bfff203b8b99aaf420e99af5_uniform_c13_0013_s1300055.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300055,True,11.074559211730955,0.8501182369957199,0.05652691796422,5.739891529083252,True,,False
uniform,/content/data/processed_pilot/base/images/train/243b331f851e2115fd94731227145f72.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/243b331f851e2115fd94731227145f72_uniform_c13_0014_s1300056.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300056,True,11.271817207336426,0.8969999855119848,0.1559124141931533,7.4316086769104,True,,False
uniform,/content/data/processed_pilot/base/images/train/2b743eb725c1143c884bdd947b3b3677.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/2b743eb725c1143c884bdd947b3b3677_uniform_c13_0015_s1300057.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300057,True,10.969433784484863,0.8543698120995048,0.0300912745296955,5.6372389793396,True,,False
uniform,/content/data/processed_pilot/base/images/train/00ea3b9658576d41ec570bd558e81fe4.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/00ea3b9658576d41ec570bd558e81fe4_uniform_c13_0016_s1300058.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300058,True,16.69342613220215,0.6989507015307884,0.1472335159778595,5.50045108795166,True,,False
uniform,/content/data/processed_pilot/base/images/train/06dfca9d58c81975c587ae5240449e4e.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/06dfca9d58c81975c587ae5240449e4e_uniform_c13_0017_s1300059.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300059,True,26.37619400024414,0.6733323830056543,0.281663715839386,5.302231788635254,True,,False
uniform,/content/data/processed_pilot/base/images/train/06e1a045924708851620c1366b0e813a.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/06e1a045924708851620c1366b0e813a_uniform_c13_0018_s1300060.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300060,True,48.23408508300781,0.3745142977927593,0.5496088266372681,12.798009872436523,True,,False
uniform,/content/data/processed_pilot/base/images/train/0e0e72c6072ca0eaeb8ea6e95af0c63c.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/0e0e72c6072ca0eaeb8ea6e95af0c63c_uniform_c13_0019_s1300061.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300061,False,5.044472217559815,0.9814807809623104,0.0304002650082111,7.619194030761719,False,background_unchanged,False
uniform,/content/data/processed_pilot/base/images/train/0f7ebf920a66f19a58b55f62a1c3f988.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0f7ebf920a66f19a58b55f62a1c3f988_uniform_c13_0020_s1300062.jpg,13,E7,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",1300062,True,30.067127227783203,0.3852783229398651,0.4405678212642669,10.71717357635498,True,,False
uniform,/content/data/processed_pilot/base/images/train/0fa0b4fe40111ce7e6a2be5778948070.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/images/train/0fa0b4fe40111ce7e6a2be5778948070_uniform_c13_0021_s1300063.jpg,13,E7,"realistic runway background, military airbase, natural lighting, aviation photography",1300063,True,13.75002384185791,0.8105315716953048,0.1175143867731094,9.067866325378418,True,,False
uniform,/content/data/processed_pilot/base/images/train/10946ac1f135dd1271d2080dc75410fa.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/10946ac1f135dd1271d2080dc75410fa_uniform_c13_0022_s1300064.jpg,13,E7,"cloudy sky background, realistic atmosphere, aviation photography",1300064,False,7.353949546813965,0.8851794958914763,0.0427420958876609,3.930717468261719,False,background_unchanged,False
uniform,/content/data/processed_pilot/base/images/train/112a93ecfe72d7c847f63cfda01c979e.jpg,/content/data/processed_pilot/synthetic_inpaint/uniform/rejected/112a93ecfe72d7c847f63cfda01c979e_uniform_c13_0023_s1300065.jpg,13,E7,"clear blue sky, sunlight, realistic aircraft photography",1300065,False,7.643242835998535,0.8979046740233357,0.1725250631570816,12.4019775390625,False,background_unchanged,False
selective,/content/data/processed_pilot/base/images/train/01a9c84cf8d5523da74a5a3e3ddc535f.jpg,/content/data/processed_pilot/synthetic_inpaint/rejected/01a9c84cf8d5523da74a5a3e3ddc535f_selective_c1_0000_s100042.jpg,1,A400M,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",100042,False,6.531939506530762,0.9615006183952424,0.10231998562812805,7.098148345947266,False,background_unchanged,False
selective,/content/data/processed_pilot/base/images/train/01eec1ab0a324ad589c8966ef232abc5.jpg,/content/data/processed_pilot/synthetic_inpaint/rejected/01eec1ab0a324ad589c8966ef232abc5_selective_c1_0001_s100043.jpg,1,A400M,"realistic runway background, military airbase, natural lighting, aviation photography",100043,False,7.3034491539001465,0.9011867338241124,0.13474589586257935,6.733550071716309,False,background_unchanged,False
selective,/content/data/processed_pilot/base/images/train/05d59a12f6323d082b1cfd07a9673852.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/05d59a12f6323d082b1cfd07a9673852_selective_c1_0002_s100044.jpg,1,A400M,"cloudy sky background, realistic atmosphere, aviation photography",100044,True,15.353181838989258,0.8573639122148766,0.2808067798614502,5.638886451721191,True,,False
selective,/content/data/processed_pilot/base/images/train/05ef1b83fab31eb6a2547c1b5c901873.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/05ef1b83fab31eb6a2547c1b5c901873_selective_c1_0003_s100045.jpg,1,A400M,"clear blue sky, sunlight, realistic aircraft photography",100045,True,13.281307220458984,0.7358757295723752,0.18267489969730377,11.217340469360352,True,,False
selective,/content/data/processed_pilot/base/images/train/0819904ba018364295a314dc6d1dce9d.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/0819904ba018364295a314dc6d1dce9d_selective_c1_0004_s100046.jpg,1,A400M,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",100046,True,15.330769538879395,0.7535999505810655,0.10178844630718231,6.571566581726074,True,,False
selective,/content/data/processed_pilot/base/images/train/09c31c9c8acf27ece476a67280b27a8f.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/09c31c9c8acf27ece476a67280b27a8f_selective_c1_0005_s100047.jpg,1,A400M,"realistic runway background, military airbase, natural lighting, aviation photography",100047,True,15.202075958251953,0.8808659606576658,0.3398272693157196,13.716195106506348,True,,False
selective,/content/data/processed_pilot/base/images/train/0a89565a88041220e21da1029da7996e.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/0a89565a88041220e21da1029da7996e_selective_c1_0006_s100048.jpg,1,A400M,"cloudy sky background, realistic atmosphere, aviation photography",100048,True,31.149805068969727,0.4079846366693935,0.3157578706741333,6.158344268798828,True,,False
selective,/content/data/processed_pilot/base/images/train/0b1163fd37945dd5e787a7e9c6e4afb8.jpg,/content/data/processed_pilot/synthetic_inpaint/rejected/0b1163fd37945dd5e787a7e9c6e4afb8_selective_c1_0007_s100049.jpg,1,A400M,"clear blue sky, sunlight, realistic aircraft photography",100049,False,2.424528121948242,0.9929855337471798,0.013604911975562572,4.720373153686523,False,background_unchanged,False
selective,/content/data/processed_pilot/base/images/train/0c87d94036b714a469ce88b5a56381df.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/0c87d94036b714a469ce88b5a56381df_selective_c1_0008_s100050.jpg,1,A400M,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",100050,True,15.261155128479004,0.6678845303441645,0.03005436435341835,7.633895397186279,True,,False
selective,/content/data/processed_pilot/base/images/train/0cd8e3527ff8843c0abed0f2b4237b2f.jpg,/content/data/processed_pilot/synthetic_inpaint/rejected/0cd8e3527ff8843c0abed0f2b4237b2f_selective_c1_0009_s100051.jpg,1,A400M,"realistic runway background, military airbase, natural lighting, aviation photography",100051,False,2.7823054790496826,0.9909407114670575,0.00973668321967125,3.8947370052337646,False,background_unchanged,False
selective,/content/data/processed_pilot/base/images/train/0d4df0394b30ef029ebdab78adb0497b.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/0d4df0394b30ef029ebdab78adb0497b_selective_c1_0010_s100052.jpg,1,A400M,"cloudy sky background, realistic atmosphere, aviation photography",100052,True,23.906494140625,0.48838266357227517,0.16527478396892548,7.636656761169434,True,,False
selective,/content/data/processed_pilot/base/images/train/0d6d9ddd77e8e06d0ad3f90d86562b77.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/0d6d9ddd77e8e06d0ad3f90d86562b77_selective_c1_0011_s100053.jpg,1,A400M,"clear blue sky, sunlight, realistic aircraft photography",100053,True,13.478925704956055,0.36637650981263425,0.078134685754776,10.299466133117676,True,,False
selective,/content/data/processed_pilot/base/images/train/0df039260ed7ea35241dae4fb0ba8ce3.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/0df039260ed7ea35241dae4fb0ba8ce3_selective_c1_0012_s100054.jpg,1,A400M,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",100054,True,10.159223556518555,0.9812304169615633,0.219268336892128,29.676700592041016,True,,False
selective,/content/data/processed_pilot/base/images/train/0e716f31bca23b339e850909cd87f3ee.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/0e716f31bca23b339e850909cd87f3ee_selective_c1_0013_s100055.jpg,1,A400M,"realistic runway background, military airbase, natural lighting, aviation photography",100055,True,18.64488983154297,0.746754073335368,0.1023012101650238,21.62348747253418,True,,False
selective,/content/data/processed_pilot/base/images/train/10b5be01a0076494be580195fba068b9.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/10b5be01a0076494be580195fba068b9_selective_c1_0014_s100056.jpg,1,A400M,"cloudy sky background, realistic atmosphere, aviation photography",100056,True,16.051467895507812,0.7311382126871435,0.08971746265888214,4.0998406410217285,True,,False
selective,/content/data/processed_pilot/base/images/train/123a1d94a3f5fb17755c913227e22ce6.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/123a1d94a3f5fb17755c913227e22ce6_selective_c1_0015_s100057.jpg,1,A400M,"clear blue sky, sunlight, realistic aircraft photography",100057,True,16.957304000854492,0.8071920496870142,0.26424911618232727,23.411590576171875,True,,False
selective,/content/data/processed_pilot/base/images/train/1404c8bff2966732e6a92d5540b3eee0.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/1404c8bff2966732e6a92d5540b3eee0_selective_c1_0016_s100058.jpg,1,A400M,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",100058,True,17.863866806030273,0.7362582112461892,0.2587047815322876,5.986047267913818,True,,False
selective,/content/data/processed_pilot/base/images/train/1486c1a22cf03def2caea6b762e38282.jpg,/content/data/processed_pilot/synthetic_inpaint/rejected/1486c1a22cf03def2caea6b762e38282_selective_c1_0017_s100059.jpg,1,A400M,"realistic runway background, military airbase, natural lighting, aviation photography",100059,False,6.6712541580200195,0.9927118363637172,0.02887457050383091,14.015275001525879,False,background_unchanged,False
selective,/content/data/processed_pilot/base/images/train/171770f46575ca726c7ffc46227791fe.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/171770f46575ca726c7ffc46227791fe_selective_c1_0018_s100060.jpg,1,A400M,"cloudy sky background, realistic atmosphere, aviation photography",100060,True,12.017091751098633,0.9429362969308561,0.32259947061538696,15.271705627441406,True,,False
selective,/content/data/processed_pilot/base/images/train/188ca74e68f97684d5093c2922590a8f.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/188ca74e68f97684d5093c2922590a8f_selective_c1_0019_s100061.jpg,1,A400M,"clear blue sky, sunlight, realistic aircraft photography",100061,True,13.935839653015137,0.6726380290422338,0.28360170125961304,11.549737930297852,True,,False
selective,/content/data/processed_pilot/base/images/train/1baa21016514467a1e39a7681df8a287.jpg,/content/data/processed_pilot/synthetic_inpaint/images/train/1baa21016514467a1e39a7681df8a287_selective_c1_0020_s100062.jpg,1,A400M,"realistic sky background, natural lighting, aviation photography, high resolution, realistic clouds",100062,True,31.48631477355957,0.5011691925445326,0.5714108943939209,13.071470260620117,True,,False
selective,/content/data/processed_pilot/base/images/train/1c5d2dc14a867dd109bb37dd5f089d8a.jpg,/content/data/processed_pilot/synthetic_inpaint/rejected/1c5d2dc14a867dd109bb37dd5f089d8a_selective_c1_0021_s100063.jpg,1,A400M,"realistic runway background, military airbase, natural lighting, aviation photography",100063,False,3.9666411876678467,0.8949699778439393,0.005480245221406221,5.077292442321777,False,background_unchanged,False
